weights,protocol,fit,role,iso3,neighbours
land,m49_subregion_lo,11,training,MMR,BGD|LAO|THA|VNM|KHM|NPL|IND|CHN
land,m49_subregion_lo,11,training,KHM,VNM|THA|LAO|MYS|MMR|PHL|BGD|TWN
land,m49_subregion_lo,11,training,CHN,MNG|BGD|MMR|LAO|NPL|KOR|TWN|VNM
land,m49_subregion_lo,11,training,GEO,ARM|AZE|TUR|SYR|IRQ|LBN|CYP|UKR
land,m49_subregion_lo,11,training,IND,NPL|BGD|PAK|LKA|MMR|AFG|TJK|THA
land,m49_subregion_lo,11,training,IDN,MYS|PHL|KHM|VNM|THA|LAO|TWN|AUS
land,m49_subregion_lo,11,training,IRN,QAT|TKM|ARE|IRQ|AZE|AFG|ARM|UZB
land,m49_subregion_lo,11,training,IRQ,SYR|JOR|LBN|ARM|ISR|AZE|CYP|SAU
land,m49_subregion_lo,11,training,ISR,JOR|LBN|CYP|SYR|EGY|IRQ|TUR|SAU
land,m49_subregion_lo,11,training,JPN,KOR|TWN|CHN|MNG|PHL|VNM|LAO|KHM
land,m49_subregion_lo,11,training,JOR,ISR|LBN|SYR|CYP|IRQ|EGY|TUR|SAU
land,m49_subregion_lo,11,training,KAZ,UZB|TJK|TKM|AFG|AZE|GEO|ARM|IRN
land,m49_subregion_lo,11,training,LAO,VNM|THA|KHM|MMR|BGD|MYS|TWN|CHN
land,m49_subregion_lo,11,training,LBN,CYP|ISR|SYR|JOR|TUR|IRQ|EGY|ARM
land,m49_subregion_lo,11,training,MYS,KHM|IDN|VNM|THA|PHL|LAO|MMR|TWN
land,m49_subregion_lo,11,training,MNG,CHN|RUS|KOR|NPL|KAZ|TJK|BGD|JPN
land,m49_subregion_lo,11,training,NPL,IND|BGD|PAK|MMR|TJK|AFG|CHN|LAO
land,m49_subregion_lo,11,training,OMN,ARE|QAT|YEM|SAU|IRN|PAK|DJI|AFG
land,m49_subregion_lo,11,training,PAK,AFG|TJK|IND|TKM|UZB|IRN|NPL|ARE
land,m49_subregion_lo,11,training,PHL,TWN|IDN|MYS|VNM|KHM|LAO|THA|KOR
land,m49_subregion_lo,11,training,QAT,ARE|SAU|OMN|IRN|IRQ|YEM|JOR|SYR
land,m49_subregion_lo,11,training,SAU,QAT|ARE|YEM|IRQ|ERI|JOR|ISR|OMN
land,m49_subregion_lo,11,training,KOR,JPN|TWN|CHN|MNG|PHL|LAO|VNM|KHM
land,m49_subregion_lo,11,training,LKA,IND|BGD|MMR|NPL|THA|KHM|PAK|LAO
land,m49_subregion_lo,11,training,SYR,LBN|JOR|CYP|ISR|IRQ|TUR|ARM|GEO
land,m49_subregion_lo,11,training,TWN,PHL|KOR|VNM|LAO|JPN|KHM|CHN|THA
land,m49_subregion_lo,11,training,TJK,AFG|UZB|PAK|TKM|KAZ|IRN|NPL|IND
land,m49_subregion_lo,11,training,THA,KHM|LAO|VNM|MMR|BGD|MYS|NPL|LKA
land,m49_subregion_lo,11,training,TUR,CYP|SYR|LBN|GEO|ISR|ARM|JOR|BGR
land,m49_subregion_lo,11,training,TKM,UZB|AFG|IRN|AZE|TJK|KAZ|ARM|GEO
land,m49_subregion_lo,11,training,ARE,QAT|OMN|IRN|SAU|YEM|IRQ|AFG|PAK
land,m49_subregion_lo,11,training,UZB,TKM|TJK|KAZ|AFG|IRN|AZE|PAK|ARM
land,m49_subregion_lo,11,training,VNM,LAO|KHM|THA|MMR|MYS|TWN|PHL|BGD
land,m49_subregion_lo,11,training,YEM,DJI|ERI|SAU|OMN|SOM|QAT|ARE|ETH
land,m49_subregion_lo,11,training,ALB,MKD|MNE|SRB|BIH|GRC|BGR|HRV|ITA
land,m49_subregion_lo,11,training,AUT,SVN|CZE|HRV|HUN|SVK|CHE|BIH|DEU
land,m49_subregion_lo,11,training,BLR,UKR|POL|MDA|SVK|ROU|HUN|CZE|SRB
land,m49_subregion_lo,11,training,BEL,NLD|DEU|FRA|CHE|AUT|CZE|SVN|POL
land,m49_subregion_lo,11,training,BIH,HRV|MNE|SRB|SVN|HUN|ALB|MKD|AUT
land,m49_subregion_lo,11,training,BGR,MKD|ROU|SRB|ALB|MNE|GRC|MDA|BIH
land,m49_subregion_lo,11,training,HRV,BIH|SVN|MNE|SRB|AUT|HUN|ITA|ALB
land,m49_subregion_lo,11,training,CYP,LBN|ISR|SYR|TUR|JOR|GRC|IRQ|EGY
land,m49_subregion_lo,11,training,CZE,AUT|SVK|DEU|POL|SVN|HUN|HRV|CHE
land,m49_subregion_lo,11,training,FRA,CHE|BEL|NLD|DEU|AUT|ESP|ITA|SVN
land,m49_subregion_lo,11,training,DEU,NLD|CZE|BEL|AUT|CHE|POL|SVN|SVK
land,m49_subregion_lo,11,training,GRC,MKD|ALB|BGR|MNE|SRB|BIH|ROU|HRV
land,m49_subregion_lo,11,training,HUN,SVK|SRB|BIH|SVN|HRV|AUT|CZE|ROU
land,m49_subregion_lo,11,training,ITA,HRV|SVN|BIH|MNE|CHE|AUT|ALB|SRB
land,m49_subregion_lo,11,training,MKD,ALB|MNE|SRB|BGR|GRC|BIH|ROU|HRV
land,m49_subregion_lo,11,training,MDA,UKR|ROU|BGR|SRB|SVK|HUN|BLR|MKD
land,m49_subregion_lo,11,training,MNE,BIH|ALB|SRB|MKD|HRV|HUN|BGR|SVN
land,m49_subregion_lo,11,training,NLD,BEL|DEU|CHE|FRA|CZE|AUT|POL|SVN
land,m49_subregion_lo,11,training,POL,SVK|CZE|HUN|BLR|DEU|AUT|SVN|ROU
land,m49_subregion_lo,11,training,PRT,ESP|MAR|FRA|DZA|BEL|CHE|TUN|NLD
land,m49_subregion_lo,11,training,ROU,MDA|BGR|SRB|HUN|SVK|MKD|MNE|BIH
land,m49_subregion_lo,11,training,RUS,MNG|KAZ|CHN|UZB|TJK|TKM|BLR|KOR
land,m49_subregion_lo,11,training,SRB,MNE|BIH|MKD|HUN|ALB|HRV|ROU|BGR
land,m49_subregion_lo,11,training,SVK,HUN|CZE|POL|AUT|SVN|SRB|ROU|BIH
land,m49_subregion_lo,11,training,SVN,AUT|HRV|BIH|HUN|CZE|SVK|ITA|CHE
land,m49_subregion_lo,11,training,ESP,PRT|MAR|FRA|CHE|TUN|BEL|ITA|DZA
land,m49_subregion_lo,11,training,CHE,FRA|AUT|BEL|SVN|DEU|CZE|ITA|NLD
land,m49_subregion_lo,11,training,UKR,MDA|BLR|ROU|BGR|SVK|HUN|POL|SRB
land,m49_subregion_lo,11,training,BHS,CUB|JAM|HTI|DOM|HND|NIC|GTM|SLV
land,m49_subregion_lo,11,training,CAN,USA|MEX|BHS|CUB|JAM|HTI|GTM|DOM
land,m49_subregion_lo,11,training,CRI,NIC|PAN|HND|SLV|GTM|JAM|ECU|COL
land,m49_subregion_lo,11,training,CUB,BHS|JAM|HTI|DOM|HND|NIC|GTM|SLV
land,m49_subregion_lo,11,training,DOM,HTI|JAM|BHS|CUB|VEN|PAN|COL|NIC
land,m49_subregion_lo,11,training,SLV,GTM|HND|NIC|CRI|PAN|CUB|JAM|BHS
land,m49_subregion_lo,11,training,GTM,SLV|HND|NIC|CRI|CUB|PAN|JAM|MEX
land,m49_subregion_lo,11,training,HTI,DOM|JAM|BHS|CUB|PAN|NIC|VEN|HND
land,m49_subregion_lo,11,training,HND,NIC|SLV|GTM|CRI|PAN|JAM|CUB|BHS
land,m49_subregion_lo,11,training,JAM,HTI|CUB|BHS|DOM|NIC|HND|PAN|CRI
land,m49_subregion_lo,11,training,MEX,GTM|SLV|HND|NIC|CUB|USA|CRI|BHS
land,m49_subregion_lo,11,training,NIC,HND|CRI|SLV|GTM|PAN|JAM|CUB|HTI
land,m49_subregion_lo,11,training,PAN,CRI|NIC|COL|HND|ECU|SLV|JAM|GTM
land,m49_subregion_lo,11,training,USA,CAN|MEX|BHS|CUB|GTM|HND|SLV|JAM
land,m49_subregion_lo,11,training,AUS,PNG|IDN|NZL|MYS|PHL|KHM|VNM|TWN
land,m49_subregion_lo,11,training,NZL,AUS|PNG|IDN|PHL|MYS|CHL|TWN|KHM
land,m49_subregion_lo,11,training,PNG,AUS|IDN|PHL|MYS|TWN|NZL|JPN|VNM
land,m49_subregion_lo,11,training,ARG,CHL|URY|PRY|BOL|BRA|PER|ECU|COL
land,m49_subregion_lo,11,training,BOL,PRY|PER|BRA|URY|ARG|ECU|CHL|COL
land,m49_subregion_lo,11,training,BRA,BOL|PRY|SUR|PER|VEN|URY|COL|ARG
land,m49_subregion_lo,11,training,CHL,ARG|URY|PRY|BOL|PER|BRA|ECU|COL
land,m49_subregion_lo,11,training,COL,VEN|PAN|ECU|CRI|PER|NIC|JAM|HTI
land,m49_subregion_lo,11,training,ECU,COL|PER|PAN|CRI|NIC|VEN|SLV|HND
land,m49_subregion_lo,11,training,PRY,BOL|URY|ARG|BRA|CHL|PER|SUR|ECU
land,m49_subregion_lo,11,training,PER,ECU|BOL|COL|VEN|PAN|PRY|BRA|CRI
land,m49_subregion_lo,11,training,SUR,VEN|BRA|COL|DOM|HTI|BOL|PER|PAN
land,m49_subregion_lo,11,training,URY,ARG|PRY|CHL|BOL|BRA|PER|SUR|ECU
land,m49_subregion_lo,11,training,VEN,COL|SUR|DOM|HTI|PAN|JAM|ECU|CRI
land,m49_subregion_lo,11,held_out,DNK,NLD|DEU|BEL|POL|CZE|AUT|SVK|CHE
land,m49_subregion_lo,11,held_out,EST,BLR|POL|SVK|UKR|CZE|DEU|MDA|HUN
land,m49_subregion_lo,11,held_out,FIN,BLR|POL|DEU|CZE|UKR|SVK|NLD|MDA
land,m49_subregion_lo,11,held_out,ISL,NLD|BEL|DEU|FRA|POL|CHE|CZE|AUT
land,m49_subregion_lo,11,held_out,IRL,BEL|NLD|FRA|DEU|CHE|ESP|PRT|CZE
land,m49_subregion_lo,11,held_out,LVA,BLR|POL|SVK|UKR|CZE|MDA|DEU|HUN
land,m49_subregion_lo,11,held_out,LTU,BLR|POL|SVK|CZE|UKR|MDA|HUN|DEU
land,m49_subregion_lo,11,held_out,NOR,NLD|POL|DEU|BLR|BEL|CZE|SVK|AUT
land,m49_subregion_lo,11,held_out,SWE,POL|BLR|NLD|DEU|CZE|BEL|SVK|AUT
land,m49_subregion_lo,11,held_out,GBR,NLD|BEL|FRA|DEU|CHE|CZE|AUT|POL
land,m49_subregion_lo,12,training,DZA,TUN|MAR|MLI|NER|ESP|LBY|MRT|PRT
land,m49_subregion_lo,12,training,AGO,NAM|ZMB|COD|BWA|COG|GAB|ZWE|BDI
land,m49_subregion_lo,12,training,BEN,TGO|GHA|BFA|NGA|CIV|MLI|NER|GNQ
land,m49_subregion_lo,12,training,BWA,NAM|ZWE|ZAF|SWZ|LSO|ZMB|AGO|MOZ
land,m49_subregion_lo,12,training,BFA,GHA|TGO|BEN|MLI|CIV|GIN|LBR|NGA
land,m49_subregion_lo,12,training,BDI,RWA|UGA|TZA|COD|KEN|ZMB|MWI|CAF
land,m49_subregion_lo,12,training,CMR,GNQ|NGA|GAB|COG|CAF|BEN|TCD|TGO
land,m49_subregion_lo,12,training,CAF,CMR|TCD|COG|COD|GAB|GNQ|NGA|RWA
land,m49_subregion_lo,12,training,TCD,CAF|NER|SDN|CMR|LBY|NGA|EGY|GNQ
land,m49_subregion_lo,12,training,COG,GAB|GNQ|CMR|COD|CAF|AGO|NGA|RWA
land,m49_subregion_lo,12,training,COD,BDI|RWA|COG|UGA|CAF|AGO|ZMB|TZA
land,m49_subregion_lo,12,training,CIV,LBR|GHA|BFA|GIN|SLE|TGO|BEN|MLI
land,m49_subregion_lo,12,training,DJI,ETH|ERI|YEM|SOM|KEN|SAU|SDN|UGA
land,m49_subregion_lo,12,training,EGY,ISR|JOR|LBN|CYP|SDN|LBY|SYR|GRC
land,m49_subregion_lo,12,training,GNQ,GAB|CMR|COG|NGA|BEN|TGO|CAF|GHA
land,m49_subregion_lo,12,training,ERI,DJI|ETH|YEM|SDN|SAU|SOM|EGY|KEN
land,m49_subregion_lo,12,training,ETH,DJI|SOM|ERI|KEN|UGA|YEM|SDN|RWA
land,m49_subregion_lo,12,training,GAB,GNQ|COG|CMR|NGA|CAF|COD|AGO|BEN
land,m49_subregion_lo,12,training,GHA,TGO|BEN|CIV|BFA|LBR|NGA|MLI|GIN
land,m49_subregion_lo,12,training,GIN,SLE|GNB|LBR|SEN|CIV|BFA|MRT|MLI
land,m49_subregion_lo,12,training,GNB,SEN|GIN|SLE|LBR|MRT|CIV|MLI|BFA
land,m49_subregion_lo,12,training,KEN,UGA|TZA|ETH|RWA|BDI|SOM|DJI|MWI
land,m49_subregion_lo,12,training,LSO,ZAF|SWZ|BWA|ZWE|NAM|MOZ|ZMB|MWI
land,m49_subregion_lo,12,training,LBR,SLE|CIV|GIN|GNB|GHA|BFA|SEN|TGO
land,m49_subregion_lo,12,training,LBY,TUN|EGY|TCD|GRC|NER|DZA|ALB|MKD
land,m49_subregion_lo,12,training,MDG,MOZ|MWI|SWZ|ZWE|TZA|ZMB|LSO|KEN
land,m49_subregion_lo,12,training,MWI,MOZ|ZMB|TZA|ZWE|BDI|RWA|BWA|MDG
land,m49_subregion_lo,12,training,MLI,BFA|MRT|BEN|GHA|TGO|CIV|GIN|SEN
land,m49_subregion_lo,12,training,MRT,SEN|MLI|GNB|GIN|BFA|SLE|MAR|CIV
land,m49_subregion_lo,12,training,MAR,ESP|PRT|DZA|MRT|TUN|MLI|FRA|ITA
land,m49_subregion_lo,12,training,MOZ,MWI|ZWE|ZMB|SWZ|MDG|TZA|BWA|LSO
land,m49_subregion_lo,12,training,NAM,BWA|AGO|ZAF|ZWE|LSO|ZMB|SWZ|MOZ
land,m49_subregion_lo,12,training,NER,NGA|TCD|BEN|BFA|TGO|CMR|MLI|DZA
land,m49_subregion_lo,12,training,NGA,BEN|CMR|TGO|GNQ|NER|GHA|BFA|GAB
land,m49_subregion_lo,12,training,RWA,BDI|UGA|COD|TZA|KEN|ZMB|MWI|CAF
land,m49_subregion_lo,12,training,SEN,GNB|GIN|SLE|MRT|LBR|MLI|CIV|BFA
land,m49_subregion_lo,12,training,SLE,GIN|LBR|GNB|CIV|SEN|GHA|BFA|MRT
land,m49_subregion_lo,12,training,SOM,DJI|ETH|YEM|KEN|ERI|UGA|TZA|OMN
land,m49_subregion_lo,12,training,ZAF,LSO|SWZ|BWA|NAM|ZWE|MOZ|ZMB|MWI
land,m49_subregion_lo,12,training,SDN,ERI|EGY|TCD|ETH|DJI|CAF|UGA|LBY
land,m49_subregion_lo,12,training,SWZ,LSO|ZAF|ZWE|BWA|MOZ|ZMB|MWI|NAM
land,m49_subregion_lo,12,training,TZA,BDI|RWA|MWI|KEN|UGA|ZMB|MOZ|COD
land,m49_subregion_lo,12,training,TGO,BEN|GHA|BFA|CIV|NGA|MLI|LBR|GNQ
land,m49_subregion_lo,12,training,TUN,ITA|DZA|LBY|ALB|MNE|HRV|BIH|MKD
land,m49_subregion_lo,12,training,UGA,RWA|BDI|KEN|TZA|COD|ETH|CAF|SOM
land,m49_subregion_lo,12,training,ZMB,ZWE|MWI|MOZ|BWA|TZA|AGO|BDI|COD
land,m49_subregion_lo,12,training,ZWE,MOZ|ZMB|BWA|MWI|SWZ|LSO|ZAF|NAM
land,m49_subregion_lo,12,training,AFG,PAK|TJK|TKM|UZB|IRN|ARE|KAZ|QAT
land,m49_subregion_lo,12,training,ARM,AZE|GEO|SYR|IRQ|TUR|LBN|CYP|TKM
land,m49_subregion_lo,12,training,AZE,ARM|GEO|IRQ|TKM|SYR|IRN|TUR|LBN
land,m49_subregion_lo,12,training,BGD,MMR|NPL|IND|LAO|THA|VNM|CHN|KHM
land,m49_subregion_lo,12,training,MMR,BGD|LAO|THA|VNM|KHM|NPL|IND|CHN
land,m49_subregion_lo,12,training,KHM,VNM|THA|LAO|MYS|MMR|PHL|BGD|TWN
land,m49_subregion_lo,12,training,CHN,MNG|BGD|MMR|LAO|NPL|KOR|TWN|VNM
land,m49_subregion_lo,12,training,GEO,ARM|AZE|TUR|SYR|IRQ|LBN|CYP|UKR
land,m49_subregion_lo,12,training,IND,NPL|BGD|PAK|LKA|MMR|AFG|TJK|THA
land,m49_subregion_lo,12,training,IDN,MYS|PHL|KHM|VNM|THA|LAO|TWN|AUS
land,m49_subregion_lo,12,training,IRN,QAT|TKM|ARE|IRQ|AZE|AFG|ARM|UZB
land,m49_subregion_lo,12,training,IRQ,SYR|JOR|LBN|ARM|ISR|AZE|CYP|SAU
land,m49_subregion_lo,12,training,ISR,JOR|LBN|CYP|SYR|EGY|IRQ|TUR|SAU
land,m49_subregion_lo,12,training,JPN,KOR|TWN|CHN|MNG|PHL|VNM|LAO|KHM
land,m49_subregion_lo,12,training,JOR,ISR|LBN|SYR|CYP|IRQ|EGY|TUR|SAU
land,m49_subregion_lo,12,training,KAZ,UZB|TJK|TKM|AFG|AZE|GEO|ARM|IRN
land,m49_subregion_lo,12,training,LAO,VNM|THA|KHM|MMR|BGD|MYS|TWN|CHN
land,m49_subregion_lo,12,training,LBN,CYP|ISR|SYR|JOR|TUR|IRQ|EGY|ARM
land,m49_subregion_lo,12,training,MYS,KHM|IDN|VNM|THA|PHL|LAO|MMR|TWN
land,m49_subregion_lo,12,training,MNG,CHN|RUS|KOR|NPL|KAZ|TJK|BGD|JPN
land,m49_subregion_lo,12,training,NPL,IND|BGD|PAK|MMR|TJK|AFG|CHN|LAO
land,m49_subregion_lo,12,training,OMN,ARE|QAT|YEM|SAU|IRN|PAK|DJI|AFG
land,m49_subregion_lo,12,training,PAK,AFG|TJK|IND|TKM|UZB|IRN|NPL|ARE
land,m49_subregion_lo,12,training,PHL,TWN|IDN|MYS|VNM|KHM|LAO|THA|KOR
land,m49_subregion_lo,12,training,QAT,ARE|SAU|OMN|IRN|IRQ|YEM|JOR|SYR
land,m49_subregion_lo,12,training,SAU,QAT|ARE|YEM|IRQ|ERI|JOR|ISR|OMN
land,m49_subregion_lo,12,training,KOR,JPN|TWN|CHN|MNG|PHL|LAO|VNM|KHM
land,m49_subregion_lo,12,training,LKA,IND|BGD|MMR|NPL|THA|KHM|PAK|LAO
land,m49_subregion_lo,12,training,SYR,LBN|JOR|CYP|ISR|IRQ|TUR|ARM|GEO
land,m49_subregion_lo,12,training,TWN,PHL|KOR|VNM|LAO|JPN|KHM|CHN|THA
land,m49_subregion_lo,12,training,TJK,AFG|UZB|PAK|TKM|KAZ|IRN|NPL|IND
land,m49_subregion_lo,12,training,THA,KHM|LAO|VNM|MMR|BGD|MYS|NPL|LKA
land,m49_subregion_lo,12,training,TUR,CYP|SYR|LBN|GEO|ISR|ARM|JOR|BGR
land,m49_subregion_lo,12,training,TKM,UZB|AFG|IRN|AZE|TJK|KAZ|ARM|GEO
land,m49_subregion_lo,12,training,ARE,QAT|OMN|IRN|SAU|YEM|IRQ|AFG|PAK
land,m49_subregion_lo,12,training,UZB,TKM|TJK|KAZ|AFG|IRN|AZE|PAK|ARM
land,m49_subregion_lo,12,training,VNM,LAO|KHM|THA|MMR|MYS|TWN|PHL|BGD
land,m49_subregion_lo,12,training,YEM,DJI|ERI|SAU|OMN|SOM|QAT|ARE|ETH
land,m49_subregion_lo,12,training,ALB,MKD|MNE|SRB|BIH|GRC|BGR|HRV|ITA
land,m49_subregion_lo,12,training,AUT,SVN|CZE|HRV|HUN|SVK|CHE|BIH|DEU
land,m49_subregion_lo,12,training,BLR,LTU|LVA|UKR|POL|EST|MDA|SVK|ROU
land,m49_subregion_lo,12,training,BEL,NLD|DEU|FRA|CHE|GBR|DNK|AUT|CZE
land,m49_subregion_lo,12,training,BIH,HRV|MNE|SRB|SVN|HUN|ALB|MKD|AUT
land,m49_subregion_lo,12,training,BGR,MKD|ROU|SRB|ALB|MNE|GRC|MDA|BIH
land,m49_subregion_lo,12,training,HRV,BIH|SVN|MNE|SRB|AUT|HUN|ITA|ALB
land,m49_subregion_lo,12,training,CYP,LBN|ISR|SYR|TUR|JOR|GRC|IRQ|EGY
land,m49_subregion_lo,12,training,CZE,AUT|SVK|DEU|POL|SVN|HUN|HRV|CHE
land,m49_subregion_lo,12,training,DNK,NLD|DEU|BEL|POL|CZE|SWE|LTU|GBR
land,m49_subregion_lo,12,training,EST,LVA|LTU|FIN|SWE|BLR|POL|NOR|DNK
land,m49_subregion_lo,12,training,FIN,SWE|EST|NOR|LVA|LTU|BLR|DNK|POL
land,m49_subregion_lo,12,training,FRA,CHE|BEL|NLD|DEU|AUT|ESP|ITA|SVN
land,m49_subregion_lo,12,training,DEU,NLD|CZE|BEL|AUT|CHE|DNK|POL|SVN
land,m49_subregion_lo,12,training,GRC,MKD|ALB|BGR|MNE|SRB|BIH|ROU|HRV
land,m49_subregion_lo,12,training,HUN,SVK|SRB|BIH|SVN|HRV|AUT|CZE|ROU
land,m49_subregion_lo,12,training,ISL,IRL|NOR|GBR|SWE|DNK|NLD|BEL|FIN
land,m49_subregion_lo,12,training,IRL,GBR|BEL|NLD|FRA|DNK|DEU|CHE|ISL
land,m49_subregion_lo,12,training,ITA,HRV|SVN|BIH|MNE|CHE|AUT|ALB|SRB
land,m49_subregion_lo,12,training,LVA,LTU|EST|BLR|POL|SWE|FIN|DNK|SVK
land,m49_subregion_lo,12,training,LTU,LVA|BLR|EST|POL|SVK|DNK|CZE|SWE
land,m49_subregion_lo,12,training,MKD,ALB|MNE|SRB|BGR|GRC|BIH|ROU|HRV
land,m49_subregion_lo,12,training,MDA,UKR|ROU|BGR|SRB|SVK|HUN|BLR|MKD
land,m49_subregion_lo,12,training,MNE,BIH|ALB|SRB|MKD|HRV|HUN|BGR|SVN
land,m49_subregion_lo,12,training,NLD,BEL|DEU|DNK|GBR|CHE|FRA|CZE|AUT
land,m49_subregion_lo,12,training,NOR,SWE|FIN|EST|DNK|LVA|LTU|NLD|GBR
land,m49_subregion_lo,12,training,POL,SVK|CZE|LTU|HUN|BLR|LVA|DEU|AUT
land,m49_subregion_lo,12,training,PRT,ESP|MAR|FRA|IRL|DZA|BEL|CHE|GBR
land,m49_subregion_lo,12,training,ROU,MDA|BGR|SRB|HUN|SVK|MKD|MNE|BIH
land,m49_subregion_lo,12,training,RUS,MNG|KAZ|FIN|CHN|UZB|TJK|EST|NOR
land,m49_subregion_lo,12,training,SRB,MNE|BIH|MKD|HUN|ALB|HRV|ROU|BGR
land,m49_subregion_lo,12,training,SVK,HUN|CZE|POL|AUT|SVN|SRB|ROU|BIH
land,m49_subregion_lo,12,training,SVN,AUT|HRV|BIH|HUN|CZE|SVK|ITA|CHE
land,m49_subregion_lo,12,training,ESP,PRT|MAR|FRA|CHE|TUN|BEL|ITA|DZA
land,m49_subregion_lo,12,training,SWE,NOR|FIN|EST|LVA|DNK|LTU|POL|BLR
land,m49_subregion_lo,12,training,CHE,FRA|AUT|BEL|SVN|DEU|CZE|ITA|NLD
land,m49_subregion_lo,12,training,UKR,MDA|BLR|ROU|BGR|SVK|LTU|HUN|POL
land,m49_subregion_lo,12,training,GBR,IRL|NLD|BEL|DNK|FRA|DEU|CHE|CZE
land,m49_subregion_lo,12,training,BHS,CUB|JAM|HTI|DOM|HND|NIC|GTM|SLV
land,m49_subregion_lo,12,training,CAN,USA|ISL|MEX|BHS|CUB|NOR|IRL|JAM
land,m49_subregion_lo,12,training,CRI,NIC|PAN|HND|SLV|GTM|JAM|CUB|HTI
land,m49_subregion_lo,12,training,CUB,BHS|JAM|HTI|DOM|HND|NIC|GTM|SLV
land,m49_subregion_lo,12,training,DOM,HTI|JAM|BHS|CUB|PAN|NIC|HND|CRI
land,m49_subregion_lo,12,training,SLV,GTM|HND|NIC|CRI|PAN|CUB|JAM|BHS
land,m49_subregion_lo,12,training,GTM,SLV|HND|NIC|CRI|CUB|PAN|JAM|MEX
land,m49_subregion_lo,12,training,HTI,DOM|JAM|BHS|CUB|PAN|NIC|HND|CRI
land,m49_subregion_lo,12,training,HND,NIC|SLV|GTM|CRI|PAN|JAM|CUB|BHS
land,m49_subregion_lo,12,training,JAM,HTI|CUB|BHS|DOM|NIC|HND|PAN|CRI
land,m49_subregion_lo,12,training,MEX,GTM|SLV|HND|NIC|CUB|USA|CRI|BHS
land,m49_subregion_lo,12,training,NIC,HND|CRI|SLV|GTM|PAN|JAM|CUB|HTI
land,m49_subregion_lo,12,training,PAN,CRI|NIC|HND|SLV|JAM|GTM|HTI|CUB
land,m49_subregion_lo,12,training,USA,CAN|MEX|BHS|CUB|GTM|HND|SLV|JAM
land,m49_subregion_lo,12,training,AUS,PNG|IDN|NZL|MYS|PHL|KHM|VNM|TWN
land,m49_subregion_lo,12,training,NZL,AUS|PNG|IDN|PHL|MYS|TWN|KHM|VNM
land,m49_subregion_lo,12,training,PNG,AUS|IDN|PHL|MYS|TWN|NZL|JPN|VNM
land,m49_subregion_lo,12,held_out,ARG,PAN|CRI|NIC|SLV|HND|DOM|JAM|HTI
land,m49_subregion_lo,12,held_out,BOL,PAN|CRI|NIC|DOM|HTI|JAM|HND|SLV
land,m49_subregion_lo,12,held_out,BRA,PAN|DOM|HTI|CRI|JAM|NIC|CUB|BHS
land,m49_subregion_lo,12,held_out,CHL,PAN|CRI|NIC|SLV|HND|JAM|GTM|DOM
land,m49_subregion_lo,12,held_out,COL,PAN|CRI|NIC|JAM|HTI|DOM|HND|SLV
land,m49_subregion_lo,12,held_out,ECU,PAN|CRI|NIC|SLV|HND|JAM|GTM|HTI
land,m49_subregion_lo,12,held_out,PRY,PAN|CRI|DOM|NIC|HTI|JAM|HND|SLV
land,m49_subregion_lo,12,held_out,PER,PAN|CRI|NIC|SLV|HND|JAM|HTI|DOM
land,m49_subregion_lo,12,held_out,SUR,DOM|HTI|PAN|JAM|BHS|CRI|CUB|NIC
land,m49_subregion_lo,12,held_out,URY,PAN|CRI|NIC|DOM|HTI|JAM|HND|SLV
land,m49_subregion_lo,12,held_out,VEN,DOM|HTI|PAN|JAM|CRI|CUB|NIC|BHS
land,m49_subregion_lo,13,training,DZA,TUN|MAR|MLI|NER|ESP|LBY|MRT|PRT
land,m49_subregion_lo,13,training,AGO,NAM|ZMB|COD|BWA|COG|GAB|ZWE|BDI
land,m49_subregion_lo,13,training,BEN,TGO|GHA|BFA|NGA|CIV|MLI|NER|GNQ
land,m49_subregion_lo,13,training,BWA,NAM|ZWE|ZAF|SWZ|LSO|ZMB|AGO|MOZ
land,m49_subregion_lo,13,training,BFA,GHA|TGO|BEN|MLI|CIV|GIN|LBR|NGA
land,m49_subregion_lo,13,training,BDI,RWA|UGA|TZA|COD|KEN|ZMB|MWI|CAF
land,m49_subregion_lo,13,training,CMR,GNQ|NGA|GAB|COG|CAF|BEN|TCD|TGO
land,m49_subregion_lo,13,training,CAF,CMR|TCD|COG|COD|GAB|GNQ|NGA|RWA
land,m49_subregion_lo,13,training,TCD,CAF|NER|SDN|CMR|LBY|NGA|EGY|GNQ
land,m49_subregion_lo,13,training,COG,GAB|GNQ|CMR|COD|CAF|AGO|NGA|RWA
land,m49_subregion_lo,13,training,COD,BDI|RWA|COG|UGA|CAF|AGO|ZMB|TZA
land,m49_subregion_lo,13,training,CIV,LBR|GHA|BFA|GIN|SLE|TGO|BEN|MLI
land,m49_subregion_lo,13,training,DJI,ETH|ERI|YEM|SOM|KEN|SAU|SDN|UGA
land,m49_subregion_lo,13,training,EGY,ISR|JOR|LBN|CYP|SDN|LBY|SYR|GRC
land,m49_subregion_lo,13,training,GNQ,GAB|CMR|COG|NGA|BEN|TGO|CAF|GHA
land,m49_subregion_lo,13,training,ERI,DJI|ETH|YEM|SDN|SAU|SOM|EGY|KEN
land,m49_subregion_lo,13,training,ETH,DJI|SOM|ERI|KEN|UGA|YEM|SDN|RWA
land,m49_subregion_lo,13,training,GAB,GNQ|COG|CMR|NGA|CAF|COD|AGO|BEN
